,Knn,Naive Bayes,Decision tree
0,0.78313253012,0.759036144578,0.807228915663
1,0.819277108434,0.78313253012,0.795180722892
2,0.867469879518,0.867469879518,0.746987951807
3,0.78313253012,0.855421686747,0.819277108434
4,0.807228915663,0.855421686747,0.78313253012
5,0.746987951807,0.746987951807,0.686746987952
6,0.759036144578,0.795180722892,0.710843373494
7,0.78313253012,0.807228915663,0.807228915663
8,0.795180722892,0.855421686747,0.759036144578
9,0.674698795181,0.771084337349,0.698795180723
