,Knn,Naive Bayes,Decision tree
0,1.0,0.876811594203,0.992753623188
1,1.0,0.869565217391,0.992753623188
2,0.992700729927,0.817518248175,0.978102189781
3,1.0,0.883211678832,0.992700729927
4,1.0,0.890510948905,0.985401459854
5,0.992700729927,0.846715328467,0.985401459854
6,1.0,0.744525547445,0.970802919708
7,1.0,0.700729927007,0.963503649635
8,1.0,0.766423357664,0.992700729927
9,1.0,0.810218978102,0.978102189781
