,Knn,Naive Bayes,Decision tree
0,0.636363636364,0.675324675325,0.597402597403
1,0.818181818182,0.805194805195,0.766233766234
2,0.688311688312,0.753246753247,0.701298701299
3,0.701298701299,0.714285714286,0.558441558442
4,0.792207792208,0.727272727273,0.662337662338
5,0.727272727273,0.766233766234,0.727272727273
6,0.766233766234,0.805194805195,0.714285714286
7,0.87012987013,0.818181818182,0.805194805195
8,0.697368421053,0.736842105263,0.671052631579
9,0.763157894737,0.75,0.710526315789
