,Knn,Naive Bayes,Decision tree
0,1.0,0.970588235294,0.911764705882
1,1.0,0.970588235294,0.882352941176
2,0.941176470588,0.941176470588,0.911764705882
3,1.0,1.0,0.941176470588
4,0.882352941176,0.764705882353,0.735294117647
5,0.558823529412,0.911764705882,0.588235294118
6,0.393939393939,0.363636363636,0.606060606061
7,0.424242424242,0.575757575758,0.545454545455
8,0.69696969697,0.727272727273,0.606060606061
9,0.69696969697,0.878787878788,0.575757575758
